schema	grug_wp40_census_occupied_classes_v3
scan_schema	grug_wp40_census_scan_v6
seed_set	explicit
seeds	7
column	occupied	family	site	branch	verdict	universal	seed_count	row_count	witness_seed
column	derived	family	site	branch	verdict	seed_count	row_count	witness_seed
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:north	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:northeast	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:northeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:northwest	admitted	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:northwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:northwest	previous	DECIDED	-	3	3	1959553668008863006
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:south	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:south	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:south	seen_column	DECIDED	-	1	1	16178445837170081103
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southeast	admitted	DECIDED	-	3	3	1959553668008863006
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southeast	previous	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southeast	seen_column	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southeast	water_side	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southeast	x_cross	DECIDED	-	1	1	16178445837170081103
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southwest	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southwest	seen_column	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:southwest	x_cross	DECIDED	-	3	3	1959553668008863006
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:west	admitted	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:west	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:west	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:redtusk:west	seen_column	DECIDED	-	3	3	1959553668008863006
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:east	admitted	DECIDED	-	5	5	2147483648
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:east	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:east	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:east	water_side	DECIDED	-	1	1	343674299183575008
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:north	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:north	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:north	previous	DECIDED	-	1	1	16178445837170081103
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:northeast	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:northeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:northeast	previous	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:northeast	seen_column	DECIDED	-	1	1	16178445837170081103
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:northwest	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:northwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:northwest	previous	DECIDED	-	5	5	2147483648
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:south	admitted	DECIDED	-	1	1	16178445837170081103
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:south	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:south	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:south	seen_column	DECIDED	-	4	4	2147483648
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:south	water_side	DECIDED	-	2	2	2147483648
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southeast	admitted	DECIDED	-	5	5	2147483648
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southeast	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southeast	seen_column	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southeast	water_side	DECIDED	-	3	3	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southeast	x_cross	DECIDED	-	4	4	2147483648
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southwest	admitted	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southwest	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southwest	seen_column	DECIDED	-	5	5	2147483648
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southwest	water_side	DECIDED	-	1	1	18446744073709551615
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:southwest	x_cross	DECIDED	-	5	5	2147483648
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:west	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:west	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:west	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_east:sunscar:west	seen_column	DECIDED	-	5	5	2147483648
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:east	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:east	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:east	previous	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:north	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:north	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:north	water_side	DECIDED	-	2	2	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:northeast	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:northeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:northwest	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:northwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:northwest	previous	DECIDED	-	1	1	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:south	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:south	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:south	seen_column	DECIDED	-	2	2	2147483648
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southeast	admitted	DECIDED	-	1	1	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southeast	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southeast	seen_column	DECIDED	-	1	1	15219119262482319357
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southeast	water_side	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southeast	x_cross	DECIDED	-	1	1	15219119262482319357
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southwest	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southwest	seen_column	DECIDED	-	5	5	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:southwest	x_cross	DECIDED	-	1	1	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:west	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:west	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:west	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:mournfen:west	seen_column	DECIDED	-	1	1	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:east	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:east	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:east	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:north	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:north	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:north	seen_column	DECIDED	-	3	3	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:north	water_side	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:northeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:northeast	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:northwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:northwest	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:northwest	seen_column	DECIDED	-	2	2	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:northwest	x_cross	DECIDED	-	3	3	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:south	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:south	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:southeast	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:southeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:southwest	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:southwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:west	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:west	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:redtusk:west	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:east	admitted	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:east	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:east	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:east	water_side	DECIDED	-	1	1	16178445837170081103
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:north	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:north	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:northeast	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:northeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:northeast	previous	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:northwest	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:northwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:northwest	previous	DECIDED	-	2	2	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:south	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:south	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:south	seen_column	DECIDED	-	1	1	2147483648
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:south	water_side	DECIDED	-	1	1	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southeast	admitted	DECIDED	-	3	3	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southeast	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southeast	seen_column	DECIDED	-	2	2	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southeast	water_side	DECIDED	-	5	5	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southeast	x_cross	DECIDED	-	1	1	2147483648
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southwest	admitted	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southwest	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southwest	seen_column	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:southwest	x_cross	DECIDED	-	2	2	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:west	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:west	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:west	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:stillgrave:west	seen_column	DECIDED	-	2	2	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:east	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:east	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:east	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:east	water_side	DECIDED	-	4	4	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:north	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:north	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:north	seen_column	DECIDED	-	3	3	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northeast	admitted	DECIDED	-	5	5	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northeast	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northeast	seen_column	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northwest	admitted	DECIDED	-	3	3	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northwest	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northwest	seen_column	DECIDED	-	6	6	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:northwest	x_cross	DECIDED	-	2	2	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:south	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:south	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:south	water_side	DECIDED	-	2	2	16178445837170081103
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:southeast	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:southeast	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:southeast	previous	DECIDED	-	3	3	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:southwest	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:southwest	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:southwest	previous	DECIDED	-	5	5	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:west	admitted	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:west	noncandidate	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:west	previous	DECIDED	-	7	7	0
occupied	scan3b_step	bay_bank:kragmar_west:sunscar:west	seen_column	DECIDED	-	4	4	0
occupied	scan4_face	zone_face:elandor_ashenward_march	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_copperfell_foothills	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_dawnmere_fields	face_appendix_select	DECIDED	-	1	1	343674299183575008
occupied	scan4_face	zone_face:elandor_dawnmere_fields	face_simple_select	DECIDED	-	6	6	0
occupied	scan4_face	zone_face:elandor_dur_brannoc	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_frostbarrow_shelf	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_glassroot_wilds	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_goldmead_vale	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_hearthpine_vale	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_highcourt	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_lethariel	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_lorindor	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_moonfall_wood	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_silverleaf_glades	face_appendix_select	DECIDED	-	2	2	2147483648
occupied	scan4_face	zone_face:elandor_silverleaf_glades	face_simple_select	DECIDED	-	5	5	0
occupied	scan4_face	zone_face:elandor_starbough_vale	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_stormvault_heights	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:elandor_whitebridge_shire	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:front_broken_causeway	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:front_gravesalt_escarpment	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:front_shattered_line	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:front_skyglass_canopy	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:front_stormscale_summit	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:front_wyrmglass_crown	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_bannerbreak_mesa	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_blackwind_rise	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_gor_drazhak	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_kapok_cradle	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_kezamba	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_mournfen	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_nhal_veyr	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_ossuary_reach	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_raincall_basin	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_redtusk_savanna	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_speargrass_reach	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_stillgrave_hollow	face_appendix_select	DECIDED	-	1	1	1959553668008863006
occupied	scan4_face	zone_face:kragmar_stillgrave_hollow	face_simple_select	DECIDED	-	6	6	0
occupied	scan4_face	zone_face:kragmar_sunscar_flats	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_thunderroot_wilds	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_totemwater_reach	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_face	zone_face:kragmar_whispering_reedlands	face_simple_select	DECIDED	-	7	7	0
occupied	scan4_fragment	land_007	fragment_owned_once_select	DECIDED	-	1	1	15219119262482319357
occupied	scan4_fragment	land_010	fragment_owned_once_select	DECIDED	-	1	1	16178445837170081103
occupied	scan4_fragment	land_013	fragment_owned_once_select	DECIDED	-	1	1	343674299183575008
occupied	scan4_whole	whole_evaluated	whole_evaluated	DECIDED	-	7	7	0
occupied	scan4_whole_interval	footprint	whole_declared_seam_select	DECIDED	-	7	7	0
occupied	scan4_whole_interval	footprint	whole_single_owner_select	DECIDED	-	7	7	0
occupied	wing_exclusion	bay_wing:elandor_east:left	wedge_nonwing_water	DECIDED	-	7	7	0
occupied	wing_exclusion	bay_wing:elandor_east:right	wedge_nonwing_water	DECIDED	-	7	7	0
occupied	wing_exclusion	bay_wing:elandor_west:left	wedge_nonwing_water	DECIDED	-	7	7	0
occupied	wing_exclusion	bay_wing:elandor_west:right	wedge_nonwing_water	DECIDED	-	7	7	0
occupied	wing_exclusion	bay_wing:kragmar_east:left	wedge_nonwing_water	DECIDED	-	7	7	0
occupied	wing_exclusion	bay_wing:kragmar_east:right	wedge_nonwing_water	DECIDED	-	7	7	0
occupied	wing_exclusion	bay_wing:kragmar_west:left	wedge_nonwing_water	DECIDED	-	7	7	0
occupied	wing_exclusion	bay_wing:kragmar_west:right	wedge_nonwing_water	DECIDED	-	7	7	0
derived	edge	land_007	edge_singleton_interval	DECIDED	1	1	15219119262482319357
derived	junction	relief_junction:-1050:-2250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-1400:-1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-1400:-1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-1400:1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-1400:1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-1500:-250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-1500:250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-2200:-1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-2200:-1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-2200:1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-2200:1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-400:-1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-400:-1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-400:1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-400:1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-750:-250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-750:250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:-970:2260	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:0:-250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:0:250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:1020:2250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:1400:-1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:1400:-1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:1400:1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:1400:1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:1500:-250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:1500:250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:2200:-1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:2200:-1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:2200:1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:2200:1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:400:-1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:400:-1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:400:1100	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:400:1900	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:750:-250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:750:250	junction_pair_pass	DECIDED	7	7	0
derived	junction	relief_junction:950:-2250	junction_pair_pass	DECIDED	7	7	0
derived	scan2_endpoint	bay_edge_transition:land_001:to	scan2_incidence_not_eligible	DECIDED	7	7	0
derived	scan2_endpoint	bay_edge_transition:land_004:from	scan2_incidence_not_eligible	DECIDED	7	7	0
derived	scan2_endpoint	bay_edge_transition:land_004:to	scan2_incidence_not_eligible	DECIDED	7	7	0
derived	scan2_endpoint	bay_edge_transition:land_007:from	scan2_incidence_not_eligible	DECIDED	7	7	0
derived	scan2_endpoint	bay_edge_transition:land_010:to	scan2_incidence_not_eligible	DECIDED	7	7	0
derived	scan2_endpoint	bay_edge_transition:land_013:from	scan2_incidence_not_eligible	DECIDED	7	7	0
derived	scan2_endpoint	bay_edge_transition:land_013:to	scan2_incidence_not_eligible	DECIDED	7	7	0
derived	scan2_endpoint	bay_edge_transition:land_016:from	scan2_incidence_not_eligible	DECIDED	7	7	0
witness	attachment	perimeter_attachment:elandor:land_001	attachment_equality_select	attachment	0	perimeter_attachment:elandor:land_001	land_001	from	attachment_equality_select	0	1	-2515	-2670	-2515	-2670	14791
witness	attachment	perimeter_attachment:elandor:land_007	attachment_equality_select	attachment	0	perimeter_attachment:elandor:land_007	land_007	to	attachment_equality_select	0	1	2512	-2663	2512	-2663	9680
witness	attachment	perimeter_attachment:elandor:land_031	attachment_equality_select	attachment	0	perimeter_attachment:elandor:land_031	land_031	from	attachment_equality_select	0	1	-2498	-1100	-2498	-1100	1405
witness	attachment	perimeter_attachment:elandor:land_034	attachment_equality_select	attachment	0	perimeter_attachment:elandor:land_034	land_034	to	attachment_equality_select	0	1	2497	-1100	2497	-1100	8107
witness	attachment	perimeter_attachment:kragmar:land_010	attachment_equality_select	attachment	0	perimeter_attachment:kragmar:land_010	land_010	from	attachment_equality_select	0	1	-2521	2665	-2521	2665	776
witness	attachment	perimeter_attachment:kragmar:land_016	attachment_adjacent_select	attachment	0	perimeter_attachment:kragmar:land_016	land_016	to	attachment_adjacent_select	1	1	2517	2678	2517	2679	5914
