case	x	z	owner_x	owner_z	class	claim	cave_claim	incoming	final	kind	functional_id	landmark	profile	distance	width	run	coast_y
2	-508	-2563	52	77	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-507	-2563	53	77	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-506	-2563	54	77	land	-	-	23	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-505	-2563	55	77	land	-	-	23	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-517	-2562	43	78	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2562	44	78	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2562	45	78	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2562	46	78	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2562	47	78	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2562	48	78	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2562	49	78	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2562	50	78	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-509	-2562	51	78	land	-	-	23	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-508	-2562	52	78	land	-	-	23	1	-	-	false	bluff	1	6	6/4/-11/sea_lowland	1
2	-507	-2562	53	78	land	-	-	23	1	-	-	false	bluff	1	6	6/4/-11/sea_lowland	1
2	-506	-2562	54	78	land	-	-	23	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-505	-2562	55	78	land	-	-	23	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-517	-2561	43	79	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2561	44	79	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2561	45	79	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2561	46	79	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2561	47	79	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2561	48	79	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2561	49	79	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2561	50	79	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-509	-2561	51	79	land	-	-	23	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-508	-2561	52	79	land	-	-	23	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-507	-2561	53	79	land	-	-	23	2	-	-	false	bluff	2	6	6/4/-11/sea_lowland	2
2	-506	-2561	54	79	land	-	-	23	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-505	-2561	55	79	land	-	-	23	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-517	-2560	43	0	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2560	44	0	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2560	45	0	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2560	46	0	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2560	47	0	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2560	48	0	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2560	49	0	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2560	50	0	land	-	-	23	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-509	-2560	51	0	land	-	-	23	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-508	-2560	52	0	land	-	-	23	1	-	-	false	beach	3	25	6/2/-54/sea_lowland	1
2	-507	-2560	53	0	land	-	-	23	3	-	-	false	bluff	3	6	6/4/-11/sea_lowland	3
2	-506	-2560	54	0	land	-	-	23	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-505	-2560	55	0	land	-	-	23	2	-	-	false	beach	6	25	6/2/-54/sea_lowland	2
2	-517	-2559	43	1	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2559	44	1	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2559	45	1	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2559	46	1	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2559	47	1	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2559	48	1	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2559	49	1	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2559	50	1	land	-	-	23	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-509	-2559	51	1	land	-	-	23	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-508	-2559	52	1	land	-	-	23	1	-	-	false	beach	3	25	6/2/-54/sea_lowland	1
2	-507	-2559	53	1	land	-	-	23	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-506	-2559	54	1	land	-	-	23	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-505	-2559	55	1	land	-	-	23	2	-	-	false	beach	6	25	6/2/-54/sea_lowland	2
2	-517	-2558	43	2	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2558	44	2	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2558	45	2	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2558	46	2	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2558	47	2	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2558	48	2	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2558	49	2	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2558	50	2	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-509	-2558	51	2	land	-	-	23	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-508	-2558	52	2	land	-	-	23	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-507	-2558	53	2	land	-	-	23	1	-	-	false	beach	3	25	6/2/-54/sea_lowland	1
2	-506	-2558	54	2	land	-	-	23	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-505	-2558	55	2	land	-	-	23	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-517	-2557	43	3	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2557	44	3	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2557	45	3	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2557	46	3	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2557	47	3	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2557	48	3	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2557	49	3	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2557	50	3	land	-	-	23	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-509	-2557	51	3	land	-	-	23	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-508	-2557	52	3	land	-	-	23	1	-	-	false	beach	3	25	6/2/-54/sea_lowland	1
2	-507	-2557	53	3	land	-	-	23	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-506	-2557	54	3	land	-	-	23	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-505	-2557	55	3	land	-	-	23	2	-	-	false	beach	6	25	6/2/-54/sea_lowland	2
2	-517	-2556	43	4	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-516	-2556	44	4	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-515	-2556	45	4	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-514	-2556	46	4	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-513	-2556	47	4	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-512	-2556	48	4	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-511	-2556	49	4	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-8	-8	-	-	false	-	-	-	-	-
2	-510	-2556	50	4	land	-	-	23	1	-	-	false	beach	1	25	6/2/-54/sea_lowland	1
2	-509	-2556	51	4	land	-	-	23	1	-	-	false	beach	2	25	6/2/-54/sea_lowland	1
2	-508	-2556	52	4	land	-	-	23	1	-	-	false	beach	3	25	6/2/-54/sea_lowland	1
2	-507	-2556	53	4	land	-	-	23	1	-	-	false	beach	4	25	6/2/-54/sea_lowland	1
2	-506	-2556	54	4	land	-	-	23	1	-	-	false	beach	5	25	6/2/-54/sea_lowland	1
2	-505	-2556	55	4	land	-	-	23	2	-	-	false	beach	6	25	6/2/-54/sea_lowland	2
