case	x	z	owner_x	owner_z	class	claim	cave_claim	incoming	final	kind	functional_id	landmark	profile	distance	width	run	coast_y
1	-425	-2737	55	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-424	-2737	56	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-423	-2737	57	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-422	-2737	58	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-421	-2737	59	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-420	-2737	60	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
1	-419	-2737	61	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
1	-418	-2737	62	63	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-7	-7	-	-	false	-	-	-	-	-
1	-417	-2737	63	63	land	-	-	24	1	-	-	false	beach	1	24	6/2/-58/sea_lowland	1
1	-416	-2737	64	63	land	-	-	24	1	-	-	false	beach	2	24	6/2/-58/sea_lowland	1
1	-415	-2737	65	63	land	-	-	24	1	-	-	false	beach	3	24	6/2/-58/sea_lowland	1
1	-414	-2737	66	63	land	-	-	24	1	-	-	false	beach	4	24	6/2/-58/sea_lowland	1
1	-413	-2737	67	63	land	-	-	24	2	-	-	false	beach	5	24	6/2/-58/sea_lowland	2
1	-412	-2737	68	63	land	-	-	24	2	-	-	false	beach	6	24	6/2/-58/sea_lowland	2
1	-411	-2737	69	63	land	-	-	24	2	-	-	false	beach	7	24	6/2/-58/sea_lowland	2
1	-410	-2737	70	63	land	-	-	24	2	-	-	false	beach	8	24	6/2/-58/sea_lowland	2
1	-409	-2737	71	63	land	-	-	24	3	-	-	false	beach	9	24	6/2/-58/sea_lowland	3
1	-408	-2737	72	63	land	-	-	24	3	-	-	false	beach	10	24	6/2/-58/sea_lowland	3
1	-407	-2737	73	63	land	-	-	25	3	-	-	false	beach	11	24	6/2/-58/sea_lowland	3
1	-406	-2737	74	63	land	-	-	25	3	-	-	false	beach	12	24	6/2/-58/sea_lowland	3
1	-405	-2737	75	63	land	-	-	25	4	-	-	false	beach	13	24	6/2/-58/sea_lowland	4
1	-404	-2737	76	63	land	-	-	25	4	-	-	false	beach	14	24	6/2/-58/sea_lowland	4
1	-403	-2737	77	63	land	-	-	25	4	-	-	false	beach	15	24	6/2/-58/sea_lowland	4
1	-402	-2737	78	63	land	-	-	25	4	-	-	false	beach	16	24	6/2/-58/sea_lowland	4
1	-401	-2737	79	63	land	-	-	25	5	-	-	false	beach	17	24	6/2/-58/sea_lowland	5
1	-400	-2737	0	63	land	-	-	24	4	-	-	false	beach	16	24	6/2/-58/sea_lowland	4
1	-399	-2737	1	63	land	-	-	24	5	-	-	false	beach	17	24	6/2/-58/sea_lowland	5
1	-398	-2737	2	63	land	-	-	24	5	-	-	false	beach	18	24	6/2/-58/sea_lowland	5
1	-397	-2737	3	63	land	-	-	24	5	-	-	false	beach	19	24	6/2/-58/sea_lowland	5
1	-396	-2737	4	63	land	-	-	24	10	-	-	false	beach	19	23	6/4/-9/sea_lowland	10
1	-395	-2737	5	63	land	-	-	24	10	-	-	false	beach	20	23	6/4/-9/sea_lowland	10
1	-394	-2737	6	63	land	-	-	24	11	-	-	false	beach	21	23	6/4/-9/sea_lowland	11
1	-393	-2737	7	63	land	-	-	24	6	-	-	false	beach	21	24	6/2/-58/sea_lowland	6
1	-392	-2737	8	63	land	-	-	24	6	-	-	false	beach	22	24	6/2/-58/sea_lowland	6
1	-391	-2737	9	63	land	-	-	24	6	-	-	false	beach	23	24	6/2/-58/sea_lowland	6
1	-390	-2737	10	63	land	-	-	24	6	-	-	false	beach	23	24	6/2/-58/sea_lowland	6
1	-389	-2737	11	63	land	-	-	24	6	-	-	false	beach	24	24	6/2/-58/sea_lowland	6
1	-388	-2737	12	63	land	-	-	24	11	-	-	false	beach	25	23	6/4/-9/sea_lowland	11
1	-387	-2737	13	63	land	-	-	24	9	-	-	false	beach	25	23	6/4/-9/sea_lowland	9
1	-386	-2737	14	63	land	-	-	24	8	-	-	false	beach	26	23	6/4/-9/sea_lowland	8
1	-385	-2737	15	63	land	-	-	24	9	-	-	false	beach	27	24	6/2/-58/sea_lowland	9
1	-384	-2737	16	63	land	-	-	25	10	-	-	false	beach	28	24	6/2/-58/sea_lowland	10
1	-383	-2737	17	63	land	-	-	25	10	-	-	false	beach	28	24	6/2/-58/sea_lowland	10
1	-382	-2737	18	63	land	-	-	25	10	-	-	false	beach	29	24	6/2/-58/sea_lowland	10
1	-446	-2736	34	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-445	-2736	35	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-444	-2736	36	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-443	-2736	37	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-442	-2736	38	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-441	-2736	39	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-440	-2736	40	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-439	-2736	41	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-438	-2736	42	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-437	-2736	43	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-436	-2736	44	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-435	-2736	45	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-434	-2736	46	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-433	-2736	47	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-432	-2736	48	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-431	-2736	49	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-430	-2736	50	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-429	-2736	51	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-428	-2736	52	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-427	-2736	53	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-426	-2736	54	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-425	-2736	55	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-424	-2736	56	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-423	-2736	57	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-422	-2736	58	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-421	-2736	59	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-420	-2736	60	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-419	-2736	61	64	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-418	-2736	62	64	land	-	-	24	1	-	-	false	beach	1	25	6/2/-57/sea_lowland	1
1	-417	-2736	63	64	land	-	-	24	1	-	-	false	beach	2	25	6/2/-57/sea_lowland	1
1	-416	-2736	64	64	land	-	-	24	1	-	-	false	beach	3	25	6/2/-57/sea_lowland	1
1	-415	-2736	65	64	land	-	-	24	1	-	-	false	beach	4	25	6/2/-57/sea_lowland	1
1	-414	-2736	66	64	land	-	-	24	2	-	-	false	beach	5	25	6/2/-57/sea_lowland	2
1	-413	-2736	67	64	land	-	-	24	2	-	-	false	beach	6	25	6/2/-57/sea_lowland	2
1	-412	-2736	68	64	land	-	-	24	2	-	-	false	beach	7	25	6/2/-57/sea_lowland	2
1	-411	-2736	69	64	land	-	-	24	2	-	-	false	beach	8	25	6/2/-57/sea_lowland	2
1	-410	-2736	70	64	land	-	-	24	3	-	-	false	beach	9	25	6/2/-57/sea_lowland	3
1	-409	-2736	71	64	land	-	-	24	3	-	-	false	beach	10	25	6/2/-57/sea_lowland	3
1	-408	-2736	72	64	land	-	-	24	3	-	-	false	beach	11	25	6/2/-57/sea_lowland	3
1	-407	-2736	73	64	land	-	-	25	3	-	-	false	beach	12	25	6/2/-57/sea_lowland	3
1	-406	-2736	74	64	land	-	-	25	4	-	-	false	beach	13	25	6/2/-57/sea_lowland	4
1	-405	-2736	75	64	land	-	-	25	4	-	-	false	beach	14	25	6/2/-57/sea_lowland	4
1	-404	-2736	76	64	land	-	-	25	4	-	-	false	beach	15	25	6/2/-57/sea_lowland	4
1	-403	-2736	77	64	land	-	-	25	4	-	-	false	beach	16	25	6/2/-57/sea_lowland	4
1	-402	-2736	78	64	land	-	-	24	4	-	-	false	beach	16	25	6/2/-57/sea_lowland	4
1	-401	-2736	79	64	land	-	-	24	8	-	-	false	beach	16	23	6/4/-9/sea_lowland	8
1	-400	-2736	0	64	land	-	-	24	4	-	-	false	beach	16	25	6/2/-57/sea_lowland	4
1	-399	-2736	1	64	land	-	-	24	5	-	-	false	beach	17	25	6/2/-57/sea_lowland	5
1	-398	-2736	2	64	land	-	-	24	5	-	-	false	beach	18	25	6/2/-57/sea_lowland	5
1	-397	-2736	3	64	land	-	-	24	5	-	-	false	beach	19	25	6/2/-57/sea_lowland	5
1	-396	-2736	4	64	land	-	-	24	5	-	-	false	beach	20	25	6/2/-57/sea_lowland	5
1	-395	-2736	5	64	land	-	-	24	11	-	-	false	beach	21	23	6/4/-9/sea_lowland	11
1	-394	-2736	6	64	land	-	-	24	11	-	-	false	beach	21	23	6/4/-9/sea_lowland	11
1	-393	-2736	7	64	land	-	-	24	11	-	-	false	beach	22	23	6/4/-9/sea_lowland	11
1	-392	-2736	8	64	land	-	-	24	6	-	-	false	beach	23	25	6/2/-57/sea_lowland	6
1	-391	-2736	9	64	land	-	-	24	6	-	-	false	beach	23	25	6/2/-57/sea_lowland	6
1	-390	-2736	10	64	land	-	-	24	6	-	-	false	beach	24	25	6/2/-57/sea_lowland	6
1	-389	-2736	11	64	land	-	-	24	7	-	-	false	beach	25	25	6/2/-57/sea_lowland	7
1	-388	-2736	12	64	land	-	-	24	8	-	-	false	beach	26	25	6/2/-57/sea_lowland	8
1	-387	-2736	13	64	land	-	-	24	10	-	-	false	beach	26	23	6/4/-9/sea_lowland	10
1	-386	-2736	14	64	land	-	-	24	9	-	-	false	beach	27	23	6/4/-9/sea_lowland	9
1	-385	-2736	15	64	land	-	-	24	8	-	-	false	beach	28	23	6/4/-9/sea_lowland	8
1	-384	-2736	16	64	land	-	-	25	10	-	-	false	beach	28	25	6/2/-57/sea_lowland	10
1	-383	-2736	17	64	land	-	-	25	11	-	-	false	beach	29	25	6/2/-57/sea_lowland	11
1	-382	-2736	18	64	land	-	-	25	12	-	-	false	beach	30	25	6/2/-57/sea_lowland	12
1	-446	-2735	34	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-445	-2735	35	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-444	-2735	36	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-443	-2735	37	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-442	-2735	38	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-441	-2735	39	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-440	-2735	40	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-439	-2735	41	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-438	-2735	42	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-437	-2735	43	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-436	-2735	44	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-435	-2735	45	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-434	-2735	46	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-433	-2735	47	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-432	-2735	48	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-431	-2735	49	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-430	-2735	50	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-429	-2735	51	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-428	-2735	52	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-427	-2735	53	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-426	-2735	54	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-425	-2735	55	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-424	-2735	56	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-423	-2735	57	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-422	-2735	58	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-421	-2735	59	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-420	-2735	60	65	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-419	-2735	61	65	land	-	-	24	1	-	-	false	beach	1	25	6/2/-57/sea_lowland	1
1	-418	-2735	62	65	land	-	-	24	1	-	-	false	beach	2	25	6/2/-57/sea_lowland	1
1	-417	-2735	63	65	land	-	-	24	1	-	-	false	beach	3	25	6/2/-57/sea_lowland	1
1	-416	-2735	64	65	land	-	-	24	1	-	-	false	beach	4	25	6/2/-57/sea_lowland	1
1	-415	-2735	65	65	land	-	-	24	2	-	-	false	beach	5	25	6/2/-57/sea_lowland	2
1	-414	-2735	66	65	land	-	-	24	2	-	-	false	beach	6	25	6/2/-57/sea_lowland	2
1	-413	-2735	67	65	land	-	-	24	2	-	-	false	beach	7	25	6/2/-57/sea_lowland	2
1	-412	-2735	68	65	land	-	-	24	2	-	-	false	beach	8	25	6/2/-57/sea_lowland	2
1	-411	-2735	69	65	land	-	-	24	3	-	-	false	beach	9	25	6/2/-57/sea_lowland	3
1	-410	-2735	70	65	land	-	-	24	3	-	-	false	beach	10	25	6/2/-57/sea_lowland	3
1	-409	-2735	71	65	land	-	-	24	3	-	-	false	beach	11	25	6/2/-57/sea_lowland	3
1	-408	-2735	72	65	land	-	-	24	3	-	-	false	beach	12	25	6/2/-57/sea_lowland	3
1	-407	-2735	73	65	land	-	-	24	4	-	-	false	beach	13	25	6/2/-57/sea_lowland	4
1	-406	-2735	74	65	land	-	-	25	4	-	-	false	beach	14	25	6/2/-57/sea_lowland	4
1	-405	-2735	75	65	land	-	-	25	4	-	-	false	beach	15	25	6/2/-57/sea_lowland	4
1	-404	-2735	76	65	land	-	-	25	4	-	-	false	beach	16	25	6/2/-57/sea_lowland	4
1	-403	-2735	77	65	land	-	-	24	5	-	-	false	beach	17	25	6/2/-57/sea_lowland	5
1	-402	-2735	78	65	land	-	-	24	8	-	-	false	beach	16	23	6/4/-9/sea_lowland	8
1	-401	-2735	79	65	land	-	-	24	9	-	-	false	beach	17	23	6/4/-9/sea_lowland	9
1	-400	-2735	0	65	land	-	-	24	5	-	-	false	beach	17	25	6/2/-57/sea_lowland	5
1	-399	-2735	1	65	land	-	-	24	5	-	-	false	beach	18	25	6/2/-57/sea_lowland	5
1	-398	-2735	2	65	land	-	-	24	5	-	-	false	beach	19	25	6/2/-57/sea_lowland	5
1	-397	-2735	3	65	land	-	-	24	5	-	-	false	beach	20	25	6/2/-57/sea_lowland	5
1	-396	-2735	4	65	land	-	-	24	6	-	-	false	beach	21	25	6/2/-57/sea_lowland	6
1	-395	-2735	5	65	land	-	-	24	6	-	-	false	beach	21	25	6/2/-57/sea_lowland	6
1	-394	-2735	6	65	land	-	-	24	11	-	-	false	beach	22	23	6/4/-9/sea_lowland	11
1	-393	-2735	7	65	land	-	-	24	12	-	-	false	beach	23	23	6/4/-9/sea_lowland	12
1	-392	-2735	8	65	land	-	-	24	12	-	-	false	beach	23	23	6/4/-9/sea_lowland	12
1	-391	-2735	9	65	land	-	-	24	6	-	-	false	beach	24	25	6/2/-57/sea_lowland	6
1	-390	-2735	10	65	land	-	-	24	7	-	-	false	beach	25	25	6/2/-57/sea_lowland	7
1	-389	-2735	11	65	land	-	-	24	7	-	-	false	beach	25	25	6/2/-57/sea_lowland	7
1	-388	-2735	12	65	land	-	-	24	8	-	-	false	beach	26	25	6/2/-57/sea_lowland	8
1	-387	-2735	13	65	land	-	-	24	9	-	-	false	beach	27	25	6/2/-57/sea_lowland	9
1	-386	-2735	14	65	land	-	-	24	10	-	-	false	beach	28	23	6/4/-9/sea_lowland	10
1	-385	-2735	15	65	land	-	-	24	8	-	-	false	beach	28	23	6/4/-9/sea_lowland	8
1	-384	-2735	16	65	land	-	-	24	16	-	-	false	beach	29	26	6/4/-8/sea_lowland	16
1	-383	-2735	17	65	land	-	-	25	12	-	-	false	beach	30	25	6/2/-57/sea_lowland	12
1	-382	-2735	18	65	land	-	-	25	12	-	-	false	beach	30	25	6/2/-57/sea_lowland	12
1	-446	-2734	34	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-445	-2734	35	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-444	-2734	36	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-443	-2734	37	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-442	-2734	38	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-441	-2734	39	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-440	-2734	40	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-439	-2734	41	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-438	-2734	42	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-5	-5	-	-	false	-	-	-	-	-
1	-437	-2734	43	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-436	-2734	44	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-435	-2734	45	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-434	-2734	46	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-433	-2734	47	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-432	-2734	48	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-431	-2734	49	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-430	-2734	50	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-429	-2734	51	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-428	-2734	52	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-427	-2734	53	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-426	-2734	54	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-425	-2734	55	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-424	-2734	56	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-423	-2734	57	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-422	-2734	58	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-421	-2734	59	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-420	-2734	60	66	planned_water	exclude:water:bay_elandor_west	exclude:water:bay_elandor_west	-6	-6	-	-	false	-	-	-	-	-
1	-419	-2734	61	66	land	-	-	23	1	-	-	false	beach	1	25	6/2/-57/sea_lowland	1
1	-418	-2734	62	66	land	-	-	23	1	-	-	false	beach	2	25	6/2/-57/sea_lowland	1
1	-417	-2734	63	66	land	-	-	23	1	-	-	false	beach	3	25	6/2/-57/sea_lowland	1
1	-416	-2734	64	66	land	-	-	24	1	-	-	false	beach	4	25	6/2/-57/sea_lowland	1
1	-415	-2734	65	66	land	-	-	24	2	-	-	false	beach	5	25	6/2/-57/sea_lowland	2
1	-414	-2734	66	66	land	-	-	24	2	-	-	false	beach	6	25	6/2/-57/sea_lowland	2
1	-413	-2734	67	66	land	-	-	24	2	-	-	false	beach	7	25	6/2/-57/sea_lowland	2
1	-412	-2734	68	66	land	-	-	24	2	-	-	false	beach	8	25	6/2/-57/sea_lowland	2
1	-411	-2734	69	66	land	-	-	24	3	-	-	false	beach	9	25	6/2/-57/sea_lowland	3
1	-410	-2734	70	66	land	-	-	24	3	-	-	false	beach	10	25	6/2/-57/sea_lowland	3
1	-409	-2734	71	66	land	-	-	24	3	-	-	false	beach	11	25	6/2/-57/sea_lowland	3
1	-408	-2734	72	66	land	-	-	24	3	-	-	false	beach	12	25	6/2/-57/sea_lowland	3
1	-407	-2734	73	66	land	-	-	23	4	-	-	false	beach	13	25	6/2/-57/sea_lowland	4
1	-406	-2734	74	66	land	-	-	24	4	-	-	false	beach	14	25	6/2/-57/sea_lowland	4
1	-405	-2734	75	66	land	-	-	24	4	-	-	false	beach	15	25	6/2/-57/sea_lowland	4
1	-404	-2734	76	66	land	-	-	24	4	-	-	false	beach	16	25	6/2/-57/sea_lowland	4
1	-403	-2734	77	66	land	-	-	24	4	-	-	false	beach	16	25	6/2/-57/sea_lowland	4
1	-402	-2734	78	66	land	-	-	24	5	-	-	false	beach	17	25	6/2/-57/sea_lowland	5
1	-401	-2734	79	66	land	-	-	24	4	-	-	false	beach	16	25	6/2/-57/sea_lowland	4
1	-400	-2734	0	66	land	-	-	24	5	-	-	false	beach	17	25	6/2/-57/sea_lowland	5
1	-399	-2734	1	66	land	-	-	24	5	-	-	false	beach	18	25	6/2/-57/sea_lowland	5
1	-398	-2734	2	66	land	-	-	24	5	-	-	false	beach	19	25	6/2/-57/sea_lowland	5
1	-397	-2734	3	66	land	-	-	24	5	-	-	false	beach	20	25	6/2/-57/sea_lowland	5
1	-396	-2734	4	66	land	-	-	24	6	-	-	false	beach	21	25	6/2/-57/sea_lowland	6
1	-395	-2734	5	66	land	-	-	24	6	-	-	false	beach	22	25	6/2/-57/sea_lowland	6
1	-394	-2734	6	66	land	-	-	24	6	-	-	false	beach	23	25	6/2/-57/sea_lowland	6
1	-393	-2734	7	66	land	-	-	24	12	-	-	false	beach	23	23	6/4/-9/sea_lowland	12
1	-392	-2734	8	66	land	-	-	24	13	-	-	false	beach	24	23	6/4/-9/sea_lowland	13
1	-391	-2734	9	66	land	-	-	24	13	-	-	false	beach	25	23	6/4/-9/sea_lowland	13
1	-390	-2734	10	66	land	-	-	24	7	-	-	false	beach	25	25	6/2/-57/sea_lowland	7
1	-389	-2734	11	66	land	-	-	24	8	-	-	false	beach	26	25	6/2/-57/sea_lowland	8
1	-388	-2734	12	66	land	-	-	24	9	-	-	false	beach	27	25	6/2/-57/sea_lowland	9
1	-387	-2734	13	66	land	-	-	24	10	-	-	false	beach	28	25	6/2/-57/sea_lowland	10
1	-386	-2734	14	66	land	-	-	24	10	-	-	false	beach	28	25	6/2/-57/sea_lowland	10
1	-385	-2734	15	66	land	-	-	24	9	-	-	false	beach	29	23	6/4/-9/sea_lowland	9
